ocreval Word Accuracy Report Version 7.0
----------------------------------------
    6487   Words
     851   Misrecognized
   86.88%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       0        0   ------    Total

Non-stopwords
   Count   Missed   %Right   Length
       3        0   100.00   جميع
       1        0   100.00   جميعا
       1        1     0.00   جميعـاً
       1        1     0.00   جميـع
       1        0   100.00   جناني
       1        0   100.00   جهة
       1        0   100.00   جهداً
       1        1     0.00   جهـاز
       1        0   100.00   جهل
       1        0   100.00   جودي
       1        0   100.00   جوزف
       1        0   100.00   جوق
       1        0   100.00   جيب
       1        0   100.00   جيمس
       1        1     0.00   جيمع
       1        0   100.00   حاجات
       2        0   100.00   حاجة
       1        0   100.00   حاضر
       1        0   100.00   حافلة
       1        0   100.00   حالة
       1        0   100.00   حالما
       2        0   100.00   حاله
       1        0   100.00   حاملة
       2        0   100.00   حاولت
       1        1     0.00   حايانا
       1        1     0.00   حتقيقاً
      10        0   100.00   حتى
       2        1    50.00   حتي
       2        2     0.00   حتی
       1        0   100.00   حجارته
       1        0   100.00   حدت
       3        0   100.00   حدود
       1        1     0.00   حدیث
       1        1     0.00   حرره
       1        0   100.00   حركة
       1        0   100.00   حرية
       1        0   100.00   حزيران
       1        0   100.00   حسب
       1        1     0.00   حسبما
       2        0   100.00   حسين
       1        0   100.00   حصة
       1        0   100.00   حصراً
       1        0   100.00   حصرت
       1        0   100.00   حصل
       1        0   100.00   حصلت
       1        0   100.00   حضارية
       1        0   100.00   حفرها
       3        0   100.00   حق
       1        0   100.00   حقان
       1        1     0.00   حقاً
       2        0   100.00   حقل
       3        0   100.00   حقوق
       4        0   100.00   حقيقة
       1        0   100.00   حكمة
       1        0   100.00   حكومة
       1        0   100.00   حكومية
       3        0   100.00   حل
       1        0   100.00   حلب
       1        0   100.00   حليفه
       1        0   100.00   حماتك
       1        0   100.00   حمراء
       1        1     0.00   حمـر
       1        0   100.00   حملة
       3        2    33.33   حمو
       1        0   100.00   حميد
       1        0   100.00   حوالى
       1        0   100.00   حوري
       4        0   100.00   حول
       2        0   100.00   حياة
       2        0   100.00   حية
       4        0   100.00   حيث
       1        0   100.00   حين
       1        1     0.00   حينئذ
       1        0   100.00   حکوماتهم
       1        0   100.00   خارجية
       2        0   100.00   خاصة
       1        0   100.00   خاطر
       1        0   100.00   خبر
       1        0   100.00   خبره
       1        0   100.00   خبرهم
       1        0   100.00   خثعم
       3        0   100.00   خدمة
       1        0   100.00   خرقة
       1        0   100.00   خصبة
       1        0   100.00   خصته
       1        0   100.00   خصوصا
       1        1     0.00   خصوصاً
       1        0   100.00   خطباء
       2        0   100.00   خطر
       1        0   100.00   خطورة
       1        0   100.00   خطوط
       1        1     0.00   خـيرا
       1        0   100.00   خفف
       1        0   100.00   خفقان
       1        0   100.00   خلائق
       1        0   100.00   خلاقا
       4        0   100.00   خلال
       1        1     0.00   خلالها
       1        0   100.00   خلايا
       1        0   100.00   خلفه
       1        1     0.00   خليـل
       1        1     0.00   خمسة
       1        0   100.00   خمسين
       1        0   100.00   خير
       1        0   100.00   خيرات
       1        0   100.00   د
      10        1    90.00   دار
       1        0   100.00   دامت
       1        0   100.00   دخلهم
       1        0   100.00   دراسة
       3        0   100.00   درجة
       2        0   100.00   درس
       1        0   100.00   دساتير
       1        1     0.00   دعائم
       1        1     0.00   دعدا
       1        0   100.00   دفع
       1        0   100.00   دلائله
       1        1     0.00   دمافعا
       2        0   100.00   دمشق
       1        0   100.00   دوار
       1        1     0.00   دواعا
       1        0   100.00   دواوين
       2        0   100.00   دول
       1        0   100.00   دولة
       1        0   100.00   دوما
       3        0   100.00   دون
       1        0   100.00   ديكارت
       1        0   100.00   ديمقراطي
       1        0   100.00   ديني
       5        0   100.00   ديوان
       1        1     0.00   دیوان
       4        0   100.00   ذات
       1        0   100.00   ذاتها
       1        0   100.00   ذاك
       1        0   100.00   ذراع
       1        0   100.00   ذكرت
       1        1     0.00   ذكرها
      22        0   100.00   ذلك
       1        1     0.00   ذما
       1        0   100.00   ذوق
       1        0   100.00   ذوي
       3        0   100.00   ذي
       1        1     0.00   ذی
       1        0   100.00   ر
       1        0   100.00   رأس
       1        0   100.00   رأوا
       2        0   100.00   رأى
       2        0   100.00   رأي
       1        0   100.00   رؤساء
       1        0   100.00   رؤيته
       7        0   100.00   رئيس
       1        0   100.00   رئيسيا
       1        0   100.00   رئيسية
       1        1     0.00   رئيس‌التحرير
       1        0   100.00   رائع
       1        0   100.00   رابعا
       1        0   100.00   راجع
       1        0   100.00   راسخة
       2        0   100.00   راية
       1        0   100.00   رايتهم
       1        1     0.00   رایتهم
       1        0   100.00   رباح
       1        0   100.00   ربما
       1        1     0.00   ربمـا
       1        0   100.00   ربيع
       1        0   100.00   ربيعة
       1        1     0.00   ربيـع
       2        0   100.00   رجال
       1        0   100.00   رحبة
       1        0   100.00   رحلات
       2        0   100.00   رحلة
       1        0   100.00   رحمه
       1        0   100.00   رد
       1        1     0.00   ردها
       1        0   100.00   رزق
       1        0   100.00   رسول
       2        0   100.00   رضا
       1        0   100.00   رضوان
       1        0   100.00   رغبته
       2        0   100.00   رفاعة
       1        0   100.00   رفع
       1        0   100.00   رقعة
       1        0   100.00   رقم
       1        0   100.00   رمزي
       1        0   100.00   رى
       1        0   100.00   رياضة
       1        0   100.00   ريالا
       1        0   100.00   ريب
       2        0   100.00   زحلة
       1        0   100.00   زراعية
       1        0   100.00   زعم
       1        0   100.00   زعمه
       1        0   100.00   زغلول
       1        1     0.00   زمدوجا
       1        1     0.00   زمـام
       1        0   100.00   زهيدة
       3        0   100.00   زيادة
       2        0   100.00   زيارة
       1        0   100.00   زيانية
       1        0   100.00   س
       1        0   100.00   سائقي
       1        1     0.00   ساكتاً
       1        0   100.00   سالم
       1        0   100.00   سامي
       1        0   100.00   سبع
       1        0   100.00   سبق
       1        1     0.00   سبقهـا
       1        0   100.00   سبقهم
       4        0   100.00   سبيل
       1        0   100.00   ست
       2        0   100.00   ستة
       1        1     0.00   ستلسلا
       1        0   100.00   سته
       1        0   100.00   سر
       1        0   100.00   سرجيوس
       1        0   100.00   سرعان
       1        0   100.00   سروري
       1        1     0.00   سريعاً
       1        0   100.00   سعوديا
       1        0   100.00   سعي
       2        0   100.00   سفارة
       1        0   100.00   سفر
       1        0   100.00   سقطت
       1        1     0.00   سقما
       1        0   100.00   سكان
       1        0   100.00   سكانها
       1        1     0.00   سلامتهم
       1        0   100.00   سلم
       1        1     0.00   سلمی
       1        0   100.00   سلوك
       1        1     0.00   سلیم
       1        0   100.00   سمح
       1        0   100.00   سمعة
       9        0   100.00   سنة
       1        1     0.00   سنـي
       1        0   100.00   سنكر
       1        0   100.00   سنوات
       1        0   100.00   سهل
       2        0   100.00   سوريا
       1        0   100.00   سورية
       2        1    50.00   سوى
       1        0   100.00   سويد
       1        0   100.00   سيئات
       1        0   100.00   سيادة
       1        0   100.00   سيارات
       1        0   100.00   سياسة
       1        0   100.00   سياسي
       1        0   100.00   سيتكلف
       1        0   100.00   سيراليون
       1        0   100.00   سيل
       1        0   100.00   ش
       1        0   100.00   شؤون
       1        0   100.00   شاده
       1        0   100.00   شارع
       1        0   100.00   شاغر
       1        0   100.00   شاهته
       1        0   100.00   شاهد
       1        0   100.00   شاهدت
       1        0   100.00   شاهدته
       1        1     0.00   شتى
       1        0   100.00   شخصا
       1        0   100.00   شديد
       1        0   100.00   شرب
       1        0   100.00   شرح
       1        0   100.00   شرعوا
       1        0   100.00   شرقية
       1        0   100.00   شريطة
       1        0   100.00   شعاع
       1        0   100.00   شعب
       1        0   100.00   شعر
       1        1     0.00   شعوباً
       1        0   100.00   شغل
       1        0   100.00   شفيق
       3        0   100.00   شك
       2        2     0.00   شكلًا
       1        0   100.00   شمال
       1        0   100.00   شمبير
       1        0   100.00   شمعون
       1        0   100.00   شملت
       1        0   100.00   شهد
       1        0   100.00   شهر
       1        0   100.00   شهرين
       1        1     0.00   شهوة
       1        0   100.00   شوقي
       2        0   100.00   شيء
       1        0   100.00   شيئا
       1        0   100.00   شيق
       1        0   100.00   شيوخ
       1        1     0.00   شکل
      30       12    60.00   ص
       2        0   100.00   صاحب
       1        0   100.00   صادقة
       1        0   100.00   صارم
       1        1     0.00   صایـغ
       1        0   100.00   صبيان
       1        1     0.00   صتريفا
       2        1    50.00   صحة
       1        0   100.00   صحراء
       2        0   100.00   صدر
       1        0   100.00   صدره
       2        0   100.00   صديقة
       1        0   100.00   صديقي
       1        0   100.00   صرح
       1        1     0.00   صرحنا
       1        1     0.00   صروف
       1        0   100.00   صفاتها
       2        2     0.00   صفة
       2        0   100.00   صفحة
       1        0   100.00   صفر
       1        0   100.00   صفوة
       4        0   100.00   صلاح
       1        0   100.00   صلاحياته
       1        1     0.00   صلى‌الله‌عليه‌وسلم
       1        0   100.00   صمموا
       4        0   100.00   صناعة
       1        0   100.00   صنع
       1        0   100.00   صنعها
       1        0   100.00   صور
       2        0   100.00   صورة
       1        0   100.00   ضاق
       3        0   100.00   ضد
       1        0   100.00   ضرورة
       1        1     0.00   ضعوا
       1        1     0.00   ضماناً
       1        0   100.00   ضيف
       1        0   100.00   ط
       1        0   100.00   طابع
       1        1     0.00   طالمـا
       1        0   100.00   طبع
       1        0   100.00   طبعته
       2        2     0.00   طبـع
       1        0   100.00   طبيب
       1        0   100.00   طبيعة
       1        0   100.00   طبيعتها
       1        0   100.00   طرأ
       2        1    50.00   طرائق
       1        0   100.00   طرق
       6        0   100.00   طريق
       1        0   100.00   طريقة
       1        0   100.00   طغيان
       1        0   100.00   طلب
       1        0   100.00   طلبت
       1        1     0.00   طويدا
       1        0   100.00   طويل
       1        0   100.00   طويلا
       1        0   100.00   طيلة
       2        1    50.00   ظل
       1        1     0.00   ظناما
       1        1     0.00   ظنرا
       1        0   100.00   ظهرت
       2        0   100.00   ظهور
       2        0   100.00   عادل
       1        0   100.00   عارج
       1        0   100.00   عاصره
       1        0   100.00   عاصرهم
       1        0   100.00   عاقبة
       2        0   100.00   عالم
       5        0   100.00   عام
       1        0   100.00   عاما
       3        0   100.00   عامة
       1        0   100.00   عاملان
       1        1     0.00   عبارته
       7        0   100.00   عبد
       1        1     0.00   عبده
       1        1     0.00   عبـد
       1        1     0.00   عتبيرا
       1        0   100.00   عثر
       2        0   100.00   عدا
       2        0   100.00   عدة
       5        0   100.00   عدد
       1        0   100.00   عددها
       3        0   100.00   عدم
       1        0   100.00   عده
       1        1     0.00   عدوانهـا
       1        0   100.00   عدواني
       1        0   100.00   عديدة
       1        1     0.00   عذاري
       1        0   100.00   عرابي
       1        0   100.00   عربية
       1        0   100.00   عرشه
       3        0   100.00   عرض
       1        0   100.00   عرف
       1        0   100.00   عرفت
       1        0   100.00   عرق
       1        0   100.00   عريقة
       1        0   100.00   عزام
       1        0   100.00   عزمنا
       1        0   100.00   عسيران
       2        0   100.00   عشر
       1        0   100.00   عشيرة
       1        0   100.00   عصبة
       4        0   100.00   عصر
       2        2     0.00   عطفاً
       1        0   100.00   عظمى
       1        1     0.00   عظيماً
       2        0   100.00   عظيمة
       1        0   100.00   عقد
       1        0   100.00   عقلية
       1        0   100.00   عقيدتهم
       1        0   100.00   عك
       1        0   100.00   عكس
       1        0   100.00   علاج
       1        0   100.00   علاقة
       1        1     0.00   علاقـة
       1        0   100.00   علقت
       4        0   100.00   علم
       1        0   100.00   علماء
       1        0   100.00   علناً
      92        1    98.91   على
       5        1    80.00   علي
       1        0   100.00   عليك
       8        0   100.00   عليه
       2        0   100.00   عليها
       1        1     0.00   عليهـا
       2        0   100.00   عليهم
       1        1     0.00   علیهم
       2        0   100.00   عما
       1        0   100.00   عمال
       3        0   100.00   عمان
       1        0   100.00   عمر
       1        0   100.00   عمرانية
       1        1     0.00   عمروفا
       5        0   100.00   عمل
       1        0   100.00   عملهم
       1        0   100.00   عمليات
       1        0   100.00   عملية
       1        0   100.00   عمليتي
       1        0   100.00   عمليلًا
       1        0   100.00   عملًا
      46        0   100.00   عن
       1        0   100.00   عناية
       4        0   100.00   عند
       3        0   100.00   عندما
       2        1    50.00   عنه
       1        0   100.00   عنها
       1        0   100.00   عني
       1        0   100.00   عنيدة
       4        0   100.00   عهد
       2        0   100.00   عودة
       1        0   100.00   عودتهم
       1        1     0.00   عيون
       1        0   100.00   غارت
       1        0   100.00   غدت
       1        0   100.00   غراي
       1        0   100.00   غرق
       1        1     0.00   غزوة
       1        1     0.00   غـير
       1        0   100.00   غفر
       1        0   100.00   غمرة
       1        0   100.00   غني
       1        0   100.00   غور
       1        0   100.00   غيابه
       6        0   100.00   غير
       1        0   100.00   غيره
       1        1     0.00   غيرهـا
       3        0   100.00   غيرهم
       2        2     0.00   ـ
       3        0   100.00   ف
       1        0   100.00   فأبصروا
       1        0   100.00   فأن
       1        1     0.00   فؤاد
       1        0   100.00   فإنهم
       2        0   100.00   فا
       1        0   100.00   فائدة
       1        0   100.00   فاتجاه
       1        0   100.00   فاخبروه
       1        0   100.00   فاذا
       1        0   100.00   فاضل
       1        0   100.00   فاقبل
       1        0   100.00   فالاستهلاك
       1        0   100.00   فالتي
       1        0   100.00   فالدكتور
       1        0   100.00   فالسموات
       1        0   100.00   فالشام
       1        0   100.00   فالطريقة
       1        0   100.00   فالعامية
       1        0   100.00   فالعراق
       1        0   100.00   فالقنابل
       1        0   100.00   فالمعرفة
       7        0   100.00   فان
       1        0   100.00   فاندفع
       1        0   100.00   فانطمرت
       3        0   100.00   فانه
       1        1     0.00   فبالوصول
       1        0   100.00   فبهذه
       1        0   100.00   فتتخذ
       1        0   100.00   فتترفع
       1        1     0.00   فتتم
       1        0   100.00   فتجار
       1        0   100.00   فتح
       1        0   100.00   فتحي
       1        0   100.00   فتدرب
       2        0   100.00   فترة
       1        0   100.00   فترمز
       1        0   100.00   فتسير
       1        1     0.00   فتسیر
       1        0   100.00   فتشتد
       1        0   100.00   فتعزز
       1        0   100.00   فتور
       1        0   100.00   فجاءت
       2        0   100.00   فحسب
       1        0   100.00   فحلوا
       1        0   100.00   فدلتنا
       1        0   100.00   فذاك
       1        0   100.00   فراش
       1        0   100.00   فرح
       1        0   100.00   فرصة
       1        0   100.00   فرعونة
       2        0   100.00   فرنجة
       4        0   100.00   فرنسا
       1        0   100.00   فرنسة
       1        0   100.00   فرنكات
       1        1     0.00   فریق
       1        0   100.00   فزان
       1        1     0.00   فزيادة
       1        0   100.00   فصارت
       1        0   100.00   فصحنا
       1        0   100.00   فصرح
       4        0   100.00   فصل
       1        0   100.00   فصول
       1        0   100.00   فعلًا
       3        0   100.00   ففي
       1        0   100.00   فقال
       5        0   100.00   فقد
       1        0   100.00   فقدان
       3        0   100.00   فقط
       1        0   100.00   فقه
       1        1     0.00   فكأنما
       2        1    50.00   فكانت
       1        0   100.00   فكر
       1        0   100.00   فكرة
       1        0   100.00   فكيف
       1        0   100.00   فلا
       1        0   100.00   فلاسفة
       2        0   100.00   فلسطين
       1        0   100.00   فلقد
       1        0   100.00   فلم
       1        0   100.00   فلما
       1        0   100.00   فليعلم
       1        1     0.00   فما
       1        0   100.00   فمن
       1        1     0.00   فمهمتهـا
       1        0   100.00   فنرجو
       1        0   100.00   فنياً
       1        0   100.00   فهذا
       1        0   100.00   فهم
       1        0   100.00   فهناك
       1        0   100.00   فهو
       1        0   100.00   فوجدونا
       1        0   100.00   فوعدهم
       1        0   100.00   فوق
       1        1     0.00   فوقا
       4        2    50.00   فى
     216        7    96.76   في
       1        0   100.00   فيبيعون
       1        1     0.00   فيتحتم
       1        0   100.00   فيصل
       1        0   100.00   فيقال
       1        1     0.00   فيلیب
       1        0   100.00   فيما
       1        0   100.00   فينتهي
       4        0   100.00   فيه
       5        0   100.00   فيها
       2        2     0.00   فيهـا
       1        1     0.00   فکتاب
       1        1     0.00   فھي
       2        2     0.00   فی
       1        0   100.00   قائد
       1        1     0.00   قائما
       1        1     0.00   قائماً
       2        0   100.00   قائمة
       1        0   100.00   قابل
       6        0   100.00   قال
       1        0   100.00   قالا
       2        0   100.00   قام
       1        0   100.00   قامت
       2        1    50.00   قبل
       2        0   100.00   قبلها
       1        0   100.00   قبلية
       1        1     0.00   قبيلة
      12        0   100.00   قد
       1        0   100.00   قدر
       1        0   100.00   قدراً
       1        0   100.00   قدرة
       1        1     0.00   قدرهم
       1        0   100.00   قدم
       1        0   100.00   قدميه
       1        0   100.00   قرار
       1        0   100.00   قرارات
       1        0   100.00   قرب
       1        0   100.00   قرية
       1        1     0.00   قری
       3        0   100.00   قسم
       1        0   100.00   قسمين
       1        0   100.00   قصة
       1        0   100.00   قضائي
       1        0   100.00   قضايا
       1        0   100.00   قضت
       1        0   100.00   قضية
       1        0   100.00   قطر
       1        0   100.00   قطعتها
       1        1     0.00   قعليا
       1        0   100.00   قلائل
       1        0   100.00   قلاع
       1        0   100.00   قلب
       3        0   100.00   قلت
       1        0   100.00   قلدها
       1        0   100.00   قلعة
       2        0   100.00   قلما
       1        0   100.00   قلوب
       1        0   100.00   قلوبهم
       1        0   100.00   قليلة
       1        0   100.00   قناة
       1        0   100.00   قناصل
       1        1     0.00   قنديل
       1        0   100.00   قوات
       2        0   100.00   قواعد
       1        0   100.00   قوة
       1        0   100.00   قورنت
       1        0   100.00   قول
       1        0   100.00   قولبة
       1        0   100.00   قوله
       1        0   100.00   قوم
       1        0   100.00   قيء
       1        0   100.00   قيام
       1        1     0.00   قيـام
       3        0   100.00   قيمة
       1        0   100.00   كأبناء
       1        1     0.00   كائن
       1        0   100.00   كارثة
       1        0   100.00   كارفر
       1        0   100.00   كافة
       1        1     0.00   كالباقلي
       1        0   100.00   كالسنة
       1        0   100.00   كالغزال
       1        0   100.00   كالقضيب
       1        1     0.00   كاللفاح
       1        0   100.00   كالمنهاج
       1        0   100.00   كامل
      15        5    66.67   كان
       9        0   100.00   كانت
       2        0   100.00   كانوا
       2        1    50.00   كانون
       1        0   100.00   كبيراً
       2        0   100.00   كبيرة
       3        2    33.33   كتاب
       1        0   100.00   كتابته
       1        0   100.00   كتابه
       2        1    50.00   كتب
       1        1     0.00   كتباً
       1        0   100.00   كتبه
       1        1     0.00   كترارا
       1        0   100.00   كثافة
       1        0   100.00   كثرة
       1        0   100.00   كثير
       2        1    50.00   كثيراً
       1        0   100.00   كثيرة
       1        0   100.00   كثيرون
       1        0   100.00   كحالة
       1        0   100.00   كذا
       1        0   100.00   كذاك
       1        0   100.00   كذلك
       1        0   100.00   كريت
       1        1     0.00   كزاً
       1        0   100.00   كشيء
       7        0   100.00   كل
       2        0   100.00   كلمة
       1        0   100.00   كله
       1        0   100.00   كلها
      12        3    75.00   كما
       2        1    50.00   كميل
       1        0   100.00   كنظام
       1        0   100.00   كهذه
       1        1     0.00   كهوف
       1        1     0.00   كون
       1        0   100.00   كيف
       1        0   100.00   كيفية
       3        0   100.00   لأن
       2        0   100.00   لأنه
      38        0   100.00   لا
       1        0   100.00   لابنائنا
       1        1     0.00   لاجئين
       1        0   100.00   لاجل
       1        0   100.00   لاجله
       1        1     0.00   لاحـد
       1        0   100.00   لاخذ
       1        0   100.00   لاربعة
       1        0   100.00   لاسلوب
       1        0   100.00   لاسماء
       1        0   100.00   لاسيما
       1        1     0.00   لاصحـابها
       1        0   100.00   لاضطهاد
       1        0   100.00   لاعداد
       1        0   100.00   لاكورونا
       8        0   100.00   لان
       1        0   100.00   لاهداف
       2        0   100.00   لاول
       1        0   100.00   لاي
       1        1     0.00   لاکتفی
       1        1     0.00   لبثت
       2        0   100.00   لبعض
       1        0   100.00   لبقائها
       7        1    85.71   لبنان
       1        1     0.00   لتتحمل
       1        0   100.00   لتركيز
       1        0   100.00   لتمكينها
       2        0   100.00   لجان
       1        0   100.00   لجماعة
       1        0   100.00   لجمع
       1        1     0.00   لجميـع
       3        1    66.67   لجنة
       1        0   100.00   لحد
       1        0   100.00   لحقه
       1        0   100.00   لحكوماتهم
       1        0   100.00   لخدمة
       1        0   100.00   لخسارة
       1        0   100.00   لخير
       1        1     0.00   لدراسـة
       1        1     0.00   لدی
       1        0   100.00   لذاتها
       2        0   100.00   لذلك
       1        0   100.00   لرئيس
       1        0   100.00   لرحال
       1        0   100.00   لزوم
       1        0   100.00   لزيارة
       1        0   100.00   لسلي
       1        0   100.00   لسنة
       2        0   100.00   لسوريا
       1        0   100.00   لشخص
       1        0   100.00   لصغر
       1        0   100.00   لصندوق
       1        0   100.00   لصهيب
       1        0   100.00   لصيانة
       1        0   100.00   لضمها
       1        0   100.00   لطول
       1        0   100.00   لظاهرة
       1        0   100.00   لعلهما
       1        0   100.00   لغة
       1        1     0.00   لـكي
       1        0   100.00   لفرد
       1        0   100.00   لفظ
       2        0   100.00   لقاء
       2        0   100.00   لقد
       1        0   100.00   لقضاء
       1        0   100.00   لقواها
       1        0   100.00   لك
       1        0   100.00   لكثرة
       1        1     0.00   لكن
       1        0   100.00   لكني
       1        0   100.00   للاجابة
       1        0   100.00   للارض
       1        0   100.00   للاستفادة
       1        0   100.00   للاستمرار
       1        0   100.00   للاصلاح
       1        0   100.00   للاعداد
       1        0   100.00   للافراد
       1        0   100.00   للامم
       1        0   100.00   للانسة
       1        0   100.00   للتدخل
       1        0   100.00   للتصديق
       1        0   100.00   للتعاون
       1        0   100.00   للتقرير
       1        1     0.00   للجزء
       1        0   100.00   للجمعية
       1        0   100.00   للجيل
       1        0   100.00   للحاكم
       1        0   100.00   للحديد
       1        0   100.00   للخير
       1        1     0.00   للدراسـات
       1        0   100.00   للدستور
       1        0   100.00   للدوله
       1        0   100.00   للزراعة
       1        0   100.00   للسفر
       1        0   100.00   للسكر
       1        0   100.00   للسودانيين
       1        0   100.00   للسياسة
       1        0   100.00   للشخص
       1        0   100.00   للشر
       2        0   100.00   للطباعة
       1        1     0.00   للعالم
       1        0   100.00   للعرب
       1        0   100.00   للعرش
       1        1     0.00   للعمال
       2        1    50.00   للعمل
       1        0   100.00   للفراش
       1        0   100.00   للقطعات
       1        0   100.00   للقوانين
       1        0   100.00   للكتاب
       1        0   100.00   للمادة
       1        0   100.00   للمصالح
       1        1     0.00   للملايین
       1        0   100.00   للملك
       1        0   100.00   للنشر
       1        1     0.00   للنـاس
       1        0   100.00   للوصول
       1        0   100.00   لليونسكو
      16        1    93.75   لم
       1        0   100.00   لمؤتمر
       3        0   100.00   لما
       1        0   100.00   لمثل
       2        0   100.00   لمجلس
       2        0   100.00   لمدة
       1        0   100.00   لممارسة
       1        0   100.00   لمن
       1        0   100.00   لمياء
       1        0   100.00   لن
       1        1     0.00   لنأيك
       4        0   100.00   لنا
       9        0   100.00   له
       6        0   100.00   لها
       1        0   100.00   لهجات
       1        0   100.00   لهذا
       2        0   100.00   لهذه
       2        2     0.00   لهـا
       3        0   100.00   لهم
       1        1     0.00   لهما
       1        0   100.00   لهيئة
       1        0   100.00   لو
       1        0   100.00   لواظبت
       1        0   100.00   لوقت
       1        0   100.00   لولا
       1        0   100.00   لوي
       1        0   100.00   ليبدو
       1        0   100.00   ليحصلوا
       1        0   100.00   ليحقق
       1        0   100.00   ليدن
       1        0   100.00   ليرة
       6        0   100.00   ليس
       1        0   100.00   ليست
       1        0   100.00   ليش
       1        0   100.00   ليشير
       1        0   100.00   ليفونهوك
       1        0   100.00   لينظم
       1        1     0.00   لکتاب
       1        1     0.00   لیهودي
       3        0   100.00   م
       1        1     0.00   مآسي
       1        0   100.00   مأساة
       2        0   100.00   مؤتمر
       1        0   100.00   مؤلفاتهم
       1        0   100.00   مؤلفيها
       1        0   100.00   مؤنس
       1        0   100.00   مئات
      35        1    97.14   ما
       1        0   100.00   ماء
       1        1     0.00   مائتين
       4        0   100.00   مادة
       1        0   100.00   ماهر
       1        1     0.00   مايتي
       1        0   100.00   مبدئياً
       1        0   100.00   مبشراً
       1        0   100.00   مبهجة
       1        1     0.00   متحرکة
       1        0   100.00   متخصص
       1        0   100.00   متدرج
       1        0   100.00   متزاید
       1        0   100.00   متزلفاً
       1        0   100.00   متشعب
       1        0   100.00   متعددة
       1        0   100.00   متغنياً
       1        0   100.00   متفاوت
       1        0   100.00   متكررة
       1        0   100.00   متناول
       1        0   100.00   متوالية
       1        0   100.00   متين
       1        1     0.00   مثـل
       1        0   100.00   مثل
       1        0   100.00   مثلا
       1        0   100.00   مثلًا
       1        0   100.00   مجال
       1        0   100.00   مجاله
       1        0   100.00   مجتمع
       1        0   100.00   مجرد
       2        2     0.00   مجرور
       1        1     0.00   مجلة
       8        0   100.00   مجلس
       1        0   100.00   مجلسين
       1        0   100.00   مجموع
       1        0   100.00   مجهول
       1        0   100.00   مجيد
       1        1     0.00   مجيعا
       1        0   100.00   محاضرته
       1        0   100.00   محافظ
       1        0   100.00   محافظة
       1        0   100.00   محامدهم
       1        0   100.00   محاولة
       1        1     0.00   محرر
       1        0   100.00   محرروها
       1        0   100.00   محفوظة
       1        1     0.00   محقاً
       1        1     0.00   محكماً
       8        0   100.00   محمد
       1        1     0.00   محمـود
       1        0   100.00   مخبرين
       2        0   100.00   مختلف
       1        0   100.00   مخلصة
       1        0   100.00   مخيمر
       3        0   100.00   مدارس
       1        0   100.00   مدته
       1        0   100.00   مدرسي
       1        0   100.00   مدرسية
       1        0   100.00   مدفوع
       1        0   100.00   مدير
       2        0   100.00   مدينة
       1        0   100.00   مدينه
       1        0   100.00   مذهب
       1        1     0.00   مر
       1        1     0.00   مرابعـاً
       1        1     0.00   مراجعتھا
       1        0   100.00   مراد
       1        0   100.00   مرارا
       1        0   100.00   مراقبة
       1        0   100.00   مرة
       1        0   100.00   مرج
       1        0   100.00   مرحة
       1        0   100.00   مرحلة
       1        0   100.00   مرسوم
       1        0   100.00   مرقود
       1        0   100.00   مركز
       1        0   100.00   مركزاً
       1        1     0.00   مرهق
       1        1     0.00   مزانيا
       1        0   100.00   مزاولة
       1        0   100.00   مسؤولية
       1        0   100.00   مسؤولين
       1        0   100.00   مستعدين
       1        0   100.00   مستقلا
       2        0   100.00   مستقلة
       1        0   100.00   مستنبطة
       1        0   100.00   مستهيين
       1        0   100.00   مستواها
       2        0   100.00   مستوى
       1        0   100.00   مسرحه
       1        0   100.00   مشؤومة
       1        0   100.00   مشاريع
       1        1     0.00   مشاکلنا
       1        0   100.00   مشتركة
       4        0   100.00   مشروع
       1        0   100.00   مشكلات
       2        0   100.00   مشكلة
       1        1     0.00   مشهيـات
       1        1     0.00   مشکلة
       1        0   100.00   مصالحها
       8        1    87.50   مصر
       1        1     0.00   مصطفي
       1        0   100.00   مصطلحات
       1        0   100.00   مصغرة
       3        0   100.00   مصلحة
       1        0   100.00   مضارب
       4        0   100.00   مضاف
       1        0   100.00   مضبوطة
       1        0   100.00   مضمونها
       1        0   100.00   مطالبة
       9        1    88.89   مطبعة
       1        1     0.00   مطلعـين
       1        0   100.00   مظهر
       9        0   100.00   مع
       1        1     0.00   معالجته
       1        0   100.00   معالمها
       2        1    50.00   معاً
       2        0   100.00   معجم
       1        0   100.00   معدل
       1        0   100.00   معدين
       1        0   100.00   معرفة
       1        0   100.00   معرفتي
       1        1     0.00   معرفـة
       1        0   100.00   معظم
       2        2     0.00   معقولاً
       1        0   100.00   معكوسة
       1        1     0.00   معلمة
       1        1     0.00   معليا
       1        0   100.00   معناها
       1        0   100.00   معنوية
       2        0   100.00   معنى
       1        1     0.00   معنی
       2        0   100.00   معها
       1        0   100.00   معهم
       1        0   100.00   معيشتها
       3        0   100.00   معين
       3        0   100.00   معينة
       1        1     0.00   مغیزل
       2        2     0.00   مـا
       2        2     0.00   مـن
       2        0   100.00   مف
       1        0   100.00   مفعول
       2        0   100.00   مفيدة
       1        0   100.00   مقال
       1        0   100.00   مقالات
       1        0   100.00   مقتبس
       1        0   100.00   مقتل
       1        0   100.00   مقدس
       1        0   100.00   مقدسة
       1        0   100.00   مقدمة
